candidate_id,rank,score,reasoning
CAND_0000355,191,0.0,Strong semantic match (Score: 0.0) with 12.0 years of experience.
CAND_0000411,192,0.0,Strong semantic match (Score: 0.0) with 2.8 years of experience. Strong academic pedigree. Reliable interview attendance record. High recruiter demand in the last 30 days.
CAND_0000457,193,0.0,Strong semantic match (Score: 0.0) with 2.4 years of experience. Exceptional open-source presence (GitHub score: 50.0). Graduate of a top-tier institution.
CAND_0000178,194,0.0,Strong semantic match (Score: 0.0) with 8.3 years of experience. Actively looking for new opportunities.
CAND_0000142,195,0.0,Strong semantic match (Score: 0.0) with 5.1 years of experience. Actively looking for new opportunities. Has relevant certifications. High recruiter demand in the last 30 days.
CAND_0000164,196,0.0,Strong semantic match (Score: 0.0) with 3.7 years of experience. Has relevant certifications.
CAND_0000287,197,0.0,Strong semantic match (Score: 0.0) with 6.2 years of experience. Exceptional open-source presence (GitHub score: 45.5). Strong academic pedigree. Reliable interview attendance record.
CAND_0000049,198,0.0,Strong semantic match (Score: 0.0) with 11.8 years of experience.
CAND_0000326,199,0.0,Strong semantic match (Score: 0.0) with 2.8 years of experience. Strong academic pedigree. High recruiter demand in the last 30 days.
CAND_0000212,200,0.0,Strong semantic match (Score: 0.0) with 13.0 years of experience. Available to join almost immediately. Actively looking for new opportunities.
CAND_0000011,201,0.0,Strong semantic match (Score: 0.0) with 2.0 years of experience. Exceptional open-source presence (GitHub score: 32.3). Strong academic pedigree. Has relevant certifications. High recruiter demand in the last 30 days.
CAND_0000425,202,0.0,Strong semantic match (Score: 0.0) with 9.5 years of experience. Has relevant certifications.
CAND_0000450,203,0.0,Strong semantic match (Score: 0.0) with 3.5 years of experience. Has relevant certifications. Reliable interview attendance record.
CAND_0000100,204,0.0,Strong semantic match (Score: 0.0) with 13.5 years of experience. Actively looking for new opportunities. Has relevant certifications.
CAND_0000477,205,0.0,Strong semantic match (Score: 0.0) with 3.3 years of experience. Actively looking for new opportunities. Strong academic pedigree. Reliable interview attendance record.
CAND_0000241,206,0.0,Strong semantic match (Score: 0.0) with 7.7 years of experience. Strong academic pedigree.
CAND_0000391,207,0.0,Strong semantic match (Score: 0.0) with 3.6 years of experience. Actively looking for new opportunities. Strong academic pedigree.
CAND_0000423,208,0.0,Strong semantic match (Score: 0.0) with 3.6 years of experience. Actively looking for new opportunities. Strong academic pedigree. Has relevant certifications. Reliable interview attendance record.
CAND_0000455,209,0.0,Strong semantic match (Score: 0.0) with 12.5 years of experience. Exceptional open-source presence (GitHub score: 28.4). Strong academic pedigree. Has relevant certifications. Reliable interview attendance record.
CAND_0000277,210,0.0,Strong semantic match (Score: 0.0) with 2.1 years of experience. Exceptional open-source presence (GitHub score: 58.5). Strong academic pedigree.
CAND_0000250,211,0.0,Strong semantic match (Score: 0.0) with 3.7 years of experience. Actively looking for new opportunities.
CAND_0000234,212,0.0,Strong semantic match (Score: 0.0) with 1.4 years of experience. Highly responsive to recruiter outreach. Actively looking for new opportunities. Has relevant certifications. High recruiter demand in the last 30 days.
CAND_0000276,213,0.0,Strong semantic match (Score: 0.0) with 1.6 years of experience. Actively looking for new opportunities. Strong academic pedigree. Has relevant certifications.
CAND_0000036,214,0.0,Strong semantic match (Score: 0.0) with 11.3 years of experience. Actively looking for new opportunities. Reliable interview attendance record.
CAND_0000410,215,0.0,Strong semantic match (Score: 0.0) with 10.1 years of experience. Available to join almost immediately. Actively looking for new opportunities.
CAND_0000315,216,0.0,Strong semantic match (Score: 0.0) with 3.1 years of experience. Actively looking for new opportunities. High recruiter demand in the last 30 days.
CAND_0000087,217,0.0,Strong semantic match (Score: 0.0) with 2.5 years of experience. Exceptional open-source presence (GitHub score: 34.0). Actively looking for new opportunities.
CAND_0000421,218,0.0,Strong semantic match (Score: 0.0) with 4.5 years of experience.
CAND_0000468,219,0.0,Strong semantic match (Score: 0.0) with 5.0 years of experience. Exceptional open-source presence (GitHub score: 28.8). Actively looking for new opportunities.
CAND_0000175,220,0.0,Strong semantic match (Score: 0.0) with 3.7 years of experience. Strong academic pedigree.
CAND_0000374,221,0.0,Strong semantic match (Score: 0.0) with 4.4 years of experience. Actively looking for new opportunities. Graduate of a top-tier institution. Reliable interview attendance record.
CAND_0000150,222,0.0,Strong semantic match (Score: 0.0) with 5.4 years of experience. Available to join almost immediately.
CAND_0000109,223,0.0,Strong semantic match (Score: 0.0) with 2.2 years of experience. Has relevant certifications.
CAND_0000149,224,0.0,Strong semantic match (Score: 0.0) with 14.9 years of experience. Available to join almost immediately.
CAND_0000498,225,0.0,Strong semantic match (Score: 0.0) with 10.7 years of experience. Exceptional open-source presence (GitHub score: 43.7). Has relevant certifications.
CAND_0000257,226,0.0,Strong semantic match (Score: 0.0) with 1.1 years of experience. Has relevant certifications.
CAND_0000399,227,0.0,Strong semantic match (Score: 0.0) with 12.9 years of experience.
CAND_0000362,228,0.0,Strong semantic match (Score: 0.0) with 5.4 years of experience. Actively looking for new opportunities.
CAND_0000022,229,0.0,Strong semantic match (Score: 0.0) with 1.1 years of experience. Actively looking for new opportunities. Strong academic pedigree. Has relevant certifications.
CAND_0000403,230,0.0,Strong semantic match (Score: 0.0) with 5.3 years of experience. Graduate of a top-tier institution. Has relevant certifications.
CAND_0000467,231,0.0,Strong semantic match (Score: 0.0) with 2.2 years of experience. Actively looking for new opportunities. Reliable interview attendance record. High recruiter demand in the last 30 days.
CAND_0000460,232,0.0,Strong semantic match (Score: 0.0) with 12.2 years of experience. Has relevant certifications.
CAND_0000375,233,0.0,Strong semantic match (Score: 0.0) with 1.9 years of experience. Strong academic pedigree.
CAND_0000059,234,0.0,Strong semantic match (Score: 0.0) with 1.5 years of experience.
CAND_0000019,235,0.0,Strong semantic match (Score: 0.0) with 6.5 years of experience. Graduate of a top-tier institution.
CAND_0000215,236,0.0,Strong semantic match (Score: 0.0) with 7.9 years of experience.
CAND_0000474,237,0.0,Strong semantic match (Score: 0.0) with 8.8 years of experience. Exceptional open-source presence (GitHub score: 20.0). Has relevant certifications. High recruiter demand in the last 30 days.
CAND_0000366,238,0.0,Strong semantic match (Score: 0.0) with 1.7 years of experience. Available to join almost immediately. Actively looking for new opportunities. Strong academic pedigree.
CAND_0000034,239,0.0,Strong semantic match (Score: 0.0) with 14.5 years of experience.
CAND_0000373,240,0.0,Strong semantic match (Score: 0.0) with 3.8 years of experience. Available to join almost immediately. Actively looking for new opportunities. Strong academic pedigree. Has relevant certifications.
CAND_0000409,241,0.0,Strong semantic match (Score: 0.0) with 2.8 years of experience. Actively looking for new opportunities. Reliable interview attendance record.
CAND_0000462,242,0.0,Strong semantic match (Score: 0.0) with 2.1 years of experience. Actively looking for new opportunities. Has relevant certifications.
CAND_0000491,243,0.0,Strong semantic match (Score: 0.0) with 14.1 years of experience. Has relevant certifications.
CAND_0000186,244,0.0,Strong semantic match (Score: 0.0) with 12.4 years of experience. Exceptional open-source presence (GitHub score: 42.8). Actively looking for new opportunities.
CAND_0000220,245,0.0,Strong semantic match (Score: 0.0) with 10.9 years of experience. Reliable interview attendance record.
CAND_0000068,246,0.0,Strong semantic match (Score: 0.0) with 1.5 years of experience. Available to join almost immediately. Exceptional open-source presence (GitHub score: 20.2). Actively looking for new opportunities. Has relevant certifications. Reliable interview attendance record.
CAND_0000419,247,0.0,Strong semantic match (Score: 0.0) with 7.4 years of experience. Available to join almost immediately.
CAND_0000101,248,0.0,Strong semantic match (Score: 0.0) with 7.0 years of experience. Graduate of a top-tier institution. Reliable interview attendance record.
CAND_0000113,249,0.0,Strong semantic match (Score: 0.0) with 1.8 years of experience. Actively looking for new opportunities. Reliable interview attendance record. High recruiter demand in the last 30 days.
CAND_0000473,250,0.0,Strong semantic match (Score: 0.0) with 6.5 years of experience. Actively looking for new opportunities. Has relevant certifications.
CAND_0000427,251,0.0,Strong semantic match (Score: 0.0) with 2.6 years of experience. Exceptional open-source presence (GitHub score: 64.1). Actively looking for new opportunities. Strong academic pedigree. Reliable interview attendance record.
CAND_0000197,252,0.0,Strong semantic match (Score: 0.0) with 7.2 years of experience. Exceptional open-source presence (GitHub score: 31.2). Strong academic pedigree.
CAND_0000274,253,0.0,Strong semantic match (Score: 0.0) with 3.0 years of experience. Actively looking for new opportunities. Has relevant certifications. High recruiter demand in the last 30 days.
CAND_0000367,254,0.0,Strong semantic match (Score: 0.0) with 8.5 years of experience.
CAND_0000230,255,0.0,Strong semantic match (Score: 0.0) with 1.9 years of experience. Exceptional open-source presence (GitHub score: 36.4). Strong academic pedigree. Has relevant certifications.
CAND_0000140,256,0.0,Strong semantic match (Score: 0.0) with 8.1 years of experience. Actively looking for new opportunities.
CAND_0000240,257,0.0,Strong semantic match (Score: 0.0) with 13.3 years of experience. Available to join almost immediately. Actively looking for new opportunities.
CAND_0000098,258,0.0,Strong semantic match (Score: 0.0) with 1.7 years of experience. Available to join almost immediately. Actively looking for new opportunities. Strong academic pedigree.
CAND_0000435,259,0.0,Strong semantic match (Score: 0.0) with 14.9 years of experience. Reliable interview attendance record.
CAND_0000026,260,0.0,Strong semantic match (Score: 0.0) with 6.8 years of experience. Available to join almost immediately. High recruiter demand in the last 30 days.
CAND_0000097,261,0.0,Strong semantic match (Score: 0.0) with 5.8 years of experience. Available to join almost immediately. Has relevant certifications.
CAND_0000336,262,0.0,Strong semantic match (Score: 0.0) with 4.9 years of experience. Reliable interview attendance record. High recruiter demand in the last 30 days.
CAND_0000337,263,0.0,Strong semantic match (Score: 0.0) with 10.6 years of experience. Strong academic pedigree.
CAND_0000297,264,0.0,Strong semantic match (Score: 0.0) with 6.5 years of experience. Strong academic pedigree. Has relevant certifications.
CAND_0000145,265,0.0,Strong semantic match (Score: 0.0) with 3.4 years of experience.
CAND_0000416,266,0.0,Strong semantic match (Score: 0.0) with 2.4 years of experience. Graduate of a top-tier institution. Reliable interview attendance record.
CAND_0000151,267,0.0,Strong semantic match (Score: 0.0) with 6.3 years of experience. Exceptional open-source presence (GitHub score: 23.9).
CAND_0000084,268,0.0,Strong semantic match (Score: 0.0) with 10.6 years of experience. Actively looking for new opportunities. Has relevant certifications.
CAND_0000332,269,0.0,Strong semantic match (Score: 0.0) with 5.4 years of experience.
CAND_0000121,270,0.0,Strong semantic match (Score: 0.0) with 3.7 years of experience. Available to join almost immediately. Strong academic pedigree. Has relevant certifications.
CAND_0000449,271,0.0,Strong semantic match (Score: 0.0) with 4.6 years of experience. Available to join almost immediately.
CAND_0000114,272,0.0,Strong semantic match (Score: 0.0) with 14.3 years of experience. Actively looking for new opportunities. Has relevant certifications.
CAND_0000106,273,0.0,Strong semantic match (Score: 0.0) with 6.6 years of experience. Has relevant certifications.
CAND_0000437,274,0.0,Strong semantic match (Score: 0.0) with 11.9 years of experience.
CAND_0000484,275,0.0,Strong semantic match (Score: 0.0) with 9.7 years of experience.
CAND_0000290,276,0.0,Strong semantic match (Score: 0.0) with 2.3 years of experience. Available to join almost immediately.
CAND_0000258,277,0.0,Strong semantic match (Score: 0.0) with 11.3 years of experience. Reliable interview attendance record.
CAND_0000137,278,0.0,Strong semantic match (Score: 0.0) with 10.9 years of experience. Exceptional open-source presence (GitHub score: 43.9). Actively looking for new opportunities.
CAND_0000481,279,0.0,Strong semantic match (Score: 0.0) with 4.6 years of experience. Has relevant certifications.
CAND_0000319,280,0.0,Strong semantic match (Score: 0.0) with 7.4 years of experience. Available to join almost immediately. Highly responsive to recruiter outreach. Actively looking for new opportunities.
CAND_0000245,281,0.0,Strong semantic match (Score: 0.0) with 1.9 years of experience.
CAND_0000080,282,0.0,Strong semantic match (Score: 0.0) with 8.3 years of experience. Actively looking for new opportunities. Graduate of a top-tier institution. Reliable interview attendance record.
CAND_0000353,283,0.0,Strong semantic match (Score: 0.0) with 3.7 years of experience. Exceptional open-source presence (GitHub score: 49.1). Actively looking for new opportunities.
CAND_0000459,284,0.0,Strong semantic match (Score: 0.0) with 7.9 years of experience. Available to join almost immediately. Actively looking for new opportunities. Reliable interview attendance record.
CAND_0000074,285,0.0,Strong semantic match (Score: 0.0) with 1.9 years of experience. Reliable interview attendance record.
CAND_0000451,286,0.0,Strong semantic match (Score: 0.0) with 8.2 years of experience.
CAND_0000340,287,0.0,Strong semantic match (Score: 0.0) with 11.7 years of experience. Available to join almost immediately.
CAND_0000314,288,0.0,Strong semantic match (Score: 0.0) with 11.7 years of experience. Actively looking for new opportunities.
CAND_0000328,289,0.0,Strong semantic match (Score: 0.0) with 11.7 years of experience. Exceptional open-source presence (GitHub score: 22.5).
CAND_0000218,290,0.0,Strong semantic match (Score: 0.0) with 6.2 years of experience. Scored exceptionally on platform assessments (66.1/100).
CAND_0000361,291,0.0,Strong semantic match (Score: 0.0) with 10.2 years of experience. Exceptional open-source presence (GitHub score: 49.8). Actively looking for new opportunities.
CAND_0000144,292,0.0,Strong semantic match (Score: 0.0) with 14.7 years of experience. Actively looking for new opportunities. Strong academic pedigree. Reliable interview attendance record.
CAND_0000167,293,0.0,Strong semantic match (Score: 0.0) with 9.1 years of experience. Exceptional open-source presence (GitHub score: 44.6). Highly responsive to recruiter outreach.
CAND_0000107,294,0.0,Strong semantic match (Score: 0.0) with 11.5 years of experience.
CAND_0000007,295,0.0,Strong semantic match (Score: 0.0) with 5.5 years of experience. Available to join almost immediately. Strong academic pedigree.
CAND_0000320,296,0.0,Strong semantic match (Score: 0.0) with 8.0 years of experience. Strong academic pedigree.
CAND_0000389,297,0.0,Strong semantic match (Score: 0.0) with 5.4 years of experience. Reliable interview attendance record.
CAND_0000325,298,0.0,Strong semantic match (Score: 0.0) with 6.7 years of experience. Strong academic pedigree.
CAND_0000122,299,0.0,Strong semantic match (Score: 0.0) with 9.7 years of experience. Reliable interview attendance record.
CAND_0000388,300,0.0,Strong semantic match (Score: 0.0) with 6.0 years of experience.
CAND_0000465,301,0.0,Strong semantic match (Score: 0.0) with 11.2 years of experience. Has relevant certifications. Reliable interview attendance record.
CAND_0000143,302,0.0,Strong semantic match (Score: 0.0) with 7.7 years of experience. Actively looking for new opportunities.
CAND_0000342,303,0.0,Strong semantic match (Score: 0.0) with 13.2 years of experience. Strong academic pedigree.
CAND_0000073,304,0.0,Strong semantic match (Score: 0.0) with 12.1 years of experience.
CAND_0000441,305,0.0,Strong semantic match (Score: 0.0) with 7.5 years of experience. Strong academic pedigree.
CAND_0000118,306,0.0,Strong semantic match (Score: 0.0) with 7.2 years of experience.
CAND_0000303,307,0.0,Strong semantic match (Score: 0.0) with 2.3 years of experience.
CAND_0000335,308,0.0,Strong semantic match (Score: 0.0) with 4.0 years of experience.
CAND_0000126,309,0.0,Strong semantic match (Score: 0.0) with 2.5 years of experience. Reliable interview attendance record.
CAND_0000327,310,0.0,Strong semantic match (Score: 0.0) with 9.6 years of experience. Actively looking for new opportunities. Strong academic pedigree.
CAND_0000324,311,0.0,Strong semantic match (Score: 0.0) with 2.7 years of experience. Actively looking for new opportunities. Strong academic pedigree. Reliable interview attendance record.
CAND_0000248,312,0.0,Strong semantic match (Score: 0.0) with 4.1 years of experience. Graduate of a top-tier institution.
CAND_0000180,313,0.0,Strong semantic match (Score: 0.0) with 8.5 years of experience.
CAND_0000299,314,0.0,Strong semantic match (Score: 0.0) with 10.1 years of experience. Strong academic pedigree.
CAND_0000207,315,0.0,Strong semantic match (Score: 0.0) with 5.4 years of experience.
CAND_0000407,316,0.0,Strong semantic match (Score: 0.0) with 1.1 years of experience. Exceptional open-source presence (GitHub score: 16.0). Reliable interview attendance record.
CAND_0000125,317,0.0,Strong semantic match (Score: 0.0) with 6.5 years of experience. Actively looking for new opportunities. Has relevant certifications.
CAND_0000219,318,0.0,Strong semantic match (Score: 0.0) with 14.9 years of experience. Strong academic pedigree.
CAND_0000221,319,0.0,Strong semantic match (Score: 0.0) with 2.7 years of experience. Exceptional open-source presence (GitHub score: 47.5).
CAND_0000264,320,0.0,Strong semantic match (Score: 0.0) with 2.9 years of experience. Scored exceptionally on platform assessments (70.7/100). Reliable interview attendance record.
CAND_0000322,321,0.0,Strong semantic match (Score: 0.0) with 12.0 years of experience. Available to join almost immediately. Graduate of a top-tier institution. Has relevant certifications.
CAND_0000204,322,0.0,Strong semantic match (Score: 0.0) with 3.5 years of experience. Exceptional open-source presence (GitHub score: 42.6).
CAND_0000380,323,0.0,Strong semantic match (Score: 0.0) with 2.1 years of experience. Actively looking for new opportunities.
CAND_0000259,324,0.0,Strong semantic match (Score: 0.0) with 6.7 years of experience. Exceptional open-source presence (GitHub score: 24.6). Highly responsive to recruiter outreach.
CAND_0000046,325,0.0,Strong semantic match (Score: 0.0) with 7.8 years of experience. Available to join almost immediately. Exceptional open-source presence (GitHub score: 20.9).
CAND_0000039,326,0.0,Strong semantic match (Score: 0.0) with 3.9 years of experience. Available to join almost immediately.
CAND_0000103,327,0.0,Strong semantic match (Score: 0.0) with 11.7 years of experience. Actively looking for new opportunities. Strong academic pedigree.
CAND_0000040,328,0.0,Strong semantic match (Score: 0.0) with 1.6 years of experience. Reliable interview attendance record.
CAND_0000146,329,0.0,Strong semantic match (Score: 0.0) with 6.6 years of experience. Reliable interview attendance record.
CAND_0000296,330,0.0,Strong semantic match (Score: 0.0) with 6.5 years of experience. Reliable interview attendance record.
CAND_0000156,331,0.0,Strong semantic match (Score: 0.0) with 5.5 years of experience. Available to join almost immediately. Actively looking for new opportunities. Has relevant certifications. Reliable interview attendance record.
CAND_0000492,332,0.0,Strong semantic match (Score: 0.0) with 14.2 years of experience. Available to join almost immediately. Actively looking for new opportunities.
CAND_0000085,333,0.0,Strong semantic match (Score: 0.0) with 12.9 years of experience. Highly responsive to recruiter outreach. Has relevant certifications.
CAND_0000476,334,0.0,Strong semantic match (Score: 0.0) with 2.9 years of experience. Available to join almost immediately. Exceptional open-source presence (GitHub score: 30.0). Graduate of a top-tier institution. Reliable interview attendance record.
CAND_0000115,335,0.0,Strong semantic match (Score: 0.0) with 7.8 years of experience.
CAND_0000078,336,0.0,Strong semantic match (Score: 0.0) with 10.3 years of experience.
CAND_0000017,337,0.0,Strong semantic match (Score: 0.0) with 12.3 years of experience. Has relevant certifications.
CAND_0000428,338,0.0,Strong semantic match (Score: 0.0) with 14.1 years of experience. Actively looking for new opportunities.
CAND_0000301,339,0.0,Strong semantic match (Score: 0.0) with 1.9 years of experience.
CAND_0000237,340,0.0,Strong semantic match (Score: 0.0) with 14.9 years of experience. Has relevant certifications.
CAND_0000495,341,0.0,Strong semantic match (Score: 0.0) with 1.8 years of experience. Exceptional open-source presence (GitHub score: 40.2). Actively looking for new opportunities. Strong academic pedigree.
CAND_0000475,342,0.0,Strong semantic match (Score: 0.0) with 6.8 years of experience. Has relevant certifications.
CAND_0000387,343,0.0,Strong semantic match (Score: 0.0) with 10.4 years of experience. Graduate of a top-tier institution.
CAND_0000041,344,0.0,Strong semantic match (Score: 0.0) with 13.7 years of experience. Actively looking for new opportunities. Reliable interview attendance record.
CAND_0000139,345,0.0,Strong semantic match (Score: 0.0) with 5.6 years of experience. Exceptional open-source presence (GitHub score: 33.1). Has relevant certifications.
CAND_0000396,346,0.0,Strong semantic match (Score: 0.0) with 5.6 years of experience. Available to join almost immediately. Exceptional open-source presence (GitHub score: 30.6). Strong academic pedigree. Has relevant certifications.
CAND_0000304,347,0.0,Strong semantic match (Score: 0.0) with 3.7 years of experience. Exceptional open-source presence (GitHub score: 37.6).
CAND_0000286,348,0.0,Strong semantic match (Score: 0.0) with 9.0 years of experience. Reliable interview attendance record.
CAND_0000392,349,0.0,Strong semantic match (Score: 0.0) with 14.7 years of experience. Actively looking for new opportunities. High recruiter demand in the last 30 days.
CAND_0000339,350,0.0,Strong semantic match (Score: 0.0) with 1.6 years of experience. Exceptional open-source presence (GitHub score: 18.5). Actively looking for new opportunities. Strong academic pedigree.
CAND_0000323,351,0.0,Strong semantic match (Score: 0.0) with 14.4 years of experience. Actively looking for new opportunities. Graduate of a top-tier institution.
CAND_0000105,352,0.0,Strong semantic match (Score: 0.0) with 12.0 years of experience. Actively looking for new opportunities. Strong academic pedigree.
CAND_0000433,353,0.0,Strong semantic match (Score: 0.0) with 10.4 years of experience. Exceptional open-source presence (GitHub score: 41.7). Strong academic pedigree. Has relevant certifications.
CAND_0000231,354,0.0,Strong semantic match (Score: 0.0) with 6.9 years of experience. Exceptional open-source presence (GitHub score: 25.5). Actively looking for new opportunities. Has relevant certifications.
CAND_0000293,355,0.0,Strong semantic match (Score: 0.0) with 10.3 years of experience. Actively looking for new opportunities. Strong academic pedigree.
CAND_0000341,356,0.0,Strong semantic match (Score: 0.0) with 12.4 years of experience. Exceptional open-source presence (GitHub score: 43.0). Strong academic pedigree. Has relevant certifications.
CAND_0000278,357,0.0,Strong semantic match (Score: 0.0) with 1.9 years of experience. Available to join almost immediately. Strong academic pedigree. Has relevant certifications. Reliable interview attendance record.
CAND_0000135,358,0.0,Strong semantic match (Score: 0.0) with 8.2 years of experience. Actively looking for new opportunities.
CAND_0000385,359,0.0,Strong semantic match (Score: 0.0) with 10.9 years of experience. Actively looking for new opportunities.
CAND_0000272,360,0.0,Strong semantic match (Score: 0.0) with 14.8 years of experience. Actively looking for new opportunities. Reliable interview attendance record.
CAND_0000382,361,0.0,Strong semantic match (Score: 0.0) with 8.2 years of experience. Actively looking for new opportunities.
CAND_0000267,362,0.0,Strong semantic match (Score: 0.0) with 3.3 years of experience. Exceptional open-source presence (GitHub score: 22.8). Actively looking for new opportunities. Strong academic pedigree.
CAND_0000157,363,0.0,Strong semantic match (Score: 0.0) with 3.1 years of experience. Has relevant certifications.
CAND_0000199,364,0.0,Strong semantic match (Score: 0.0) with 3.6 years of experience. Graduate of a top-tier institution.
CAND_0000499,365,0.0,Strong semantic match (Score: 0.0) with 11.0 years of experience. Available to join almost immediately. Exceptional open-source presence (GitHub score: 48.9). Actively looking for new opportunities. Reliable interview attendance record.
CAND_0000357,366,0.0,Strong semantic match (Score: 0.0) with 7.7 years of experience. Exceptional open-source presence (GitHub score: 18.7). Actively looking for new opportunities. Graduate of a top-tier institution.
CAND_0000222,367,0.0,Strong semantic match (Score: 0.0) with 11.1 years of experience. Available to join almost immediately. Exceptional open-source presence (GitHub score: 27.9). Actively looking for new opportunities. Strong academic pedigree. Reliable interview attendance record.
CAND_0000309,368,0.0,Strong semantic match (Score: 0.0) with 9.4 years of experience. Available to join almost immediately. Strong academic pedigree.
CAND_0000383,369,0.0,Strong semantic match (Score: 0.0) with 3.7 years of experience. Graduate of a top-tier institution.
CAND_0000347,370,0.0,Strong semantic match (Score: 0.0) with 6.2 years of experience. Strong academic pedigree.
CAND_0000081,371,0.0,Strong semantic match (Score: 0.0) with 10.1 years of experience.
CAND_0000050,372,0.0,Strong semantic match (Score: 0.0) with 13.5 years of experience. Exceptional open-source presence (GitHub score: 44.7). Graduate of a top-tier institution.
CAND_0000008,373,0.0,Strong semantic match (Score: 0.0) with 3.6 years of experience. Strong academic pedigree. Has relevant certifications.
CAND_0000294,374,0.0,Strong semantic match (Score: 0.0) with 8.6 years of experience. Actively looking for new opportunities. Graduate of a top-tier institution.
CAND_0000170,375,0.0,Strong semantic match (Score: 0.0) with 4.8 years of experience. Actively looking for new opportunities. Reliable interview attendance record.
CAND_0000233,376,0.0,Strong semantic match (Score: 0.0) with 12.5 years of experience. Actively looking for new opportunities.
CAND_0000310,377,0.0,Strong semantic match (Score: 0.0) with 5.6 years of experience. Available to join almost immediately. Exceptional open-source presence (GitHub score: 13.7). Strong academic pedigree.
CAND_0000192,378,0.0,Strong semantic match (Score: 0.0) with 5.1 years of experience. Exceptional open-source presence (GitHub score: 17.5). Strong academic pedigree. Has relevant certifications.
CAND_0000247,379,0.0,Strong semantic match (Score: 0.0) with 10.2 years of experience. Highly responsive to recruiter outreach. Actively looking for new opportunities.
CAND_0000308,380,0.0,Strong semantic match (Score: 0.0) with 2.0 years of experience. Has relevant certifications.
CAND_0000488,381,0.0,Strong semantic match (Score: 0.0) with 9.2 years of experience. Exceptional open-source presence (GitHub score: 25.0).
CAND_0000020,382,0.0,Strong semantic match (Score: 0.0) with 6.3 years of experience. Available to join almost immediately. Graduate of a top-tier institution. Has relevant certifications.
CAND_0000177,383,0.0,Strong semantic match (Score: 0.0) with 12.2 years of experience. Exceptional open-source presence (GitHub score: 14.9). Strong academic pedigree. Has relevant certifications.
CAND_0000485,384,0.0,Strong semantic match (Score: 0.0) with 4.5 years of experience.
CAND_0000053,385,0.0,Strong semantic match (Score: 0.0) with 3.9 years of experience. Exceptional open-source presence (GitHub score: 30.2).
CAND_0000471,386,0.0,Strong semantic match (Score: 0.0) with 2.1 years of experience. Actively looking for new opportunities.
CAND_0000486,387,0.0,Strong semantic match (Score: 0.0) with 7.8 years of experience. Available to join almost immediately. Exceptional open-source presence (GitHub score: 45.4).
CAND_0000079,388,0.0,Strong semantic match (Score: 0.0) with 13.2 years of experience. Actively looking for new opportunities. Strong academic pedigree.
CAND_0000154,389,0.0,Strong semantic match (Score: 0.0) with 9.9 years of experience. Actively looking for new opportunities. Reliable interview attendance record.
CAND_0000057,390,0.0,Strong semantic match (Score: 0.0) with 3.3 years of experience. Strong academic pedigree. High recruiter demand in the last 30 days.
CAND_0000350,391,0.0,Strong semantic match (Score: 0.0) with 4.8 years of experience.
CAND_0000002,392,0.0,Strong semantic match (Score: 0.0) with 12.5 years of experience. Actively looking for new opportunities.
CAND_0000316,393,0.0,Strong semantic match (Score: 0.0) with 12.8 years of experience. Reliable interview attendance record.
CAND_0000065,394,0.0,Strong semantic match (Score: 0.0) with 9.7 years of experience. Actively looking for new opportunities.
CAND_0000217,395,0.0,Strong semantic match (Score: 0.0) with 4.5 years of experience. Actively looking for new opportunities. Has relevant certifications. Reliable interview attendance record.
CAND_0000291,396,0.0,Strong semantic match (Score: 0.0) with 12.9 years of experience. Has relevant certifications.
CAND_0000013,397,0.0,Strong semantic match (Score: 0.0) with 1.1 years of experience. Available to join almost immediately. Exceptional open-source presence (GitHub score: 35.6). Actively looking for new opportunities. Strong academic pedigree.
CAND_0000201,398,0.0,Strong semantic match (Score: 0.0) with 14.1 years of experience. Exceptional open-source presence (GitHub score: 42.1). Reliable interview attendance record.
CAND_0000376,399,0.0,Strong semantic match (Score: 0.0) with 14.2 years of experience. Available to join almost immediately. Actively looking for new opportunities.
CAND_0000402,400,0.0,Strong semantic match (Score: 0.0) with 12.6 years of experience. Graduate of a top-tier institution.
CAND_0000365,401,0.0,Strong semantic match (Score: 0.0) with 7.4 years of experience. Has relevant certifications.
CAND_0000252,402,0.0,Strong semantic match (Score: 0.0) with 3.0 years of experience. Exceptional open-source presence (GitHub score: 25.0). Scored exceptionally on platform assessments (70.6/100).
CAND_0000141,403,0.0,Strong semantic match (Score: 0.0) with 1.5 years of experience. Has relevant certifications. Reliable interview attendance record.
CAND_0000281,404,0.0,Strong semantic match (Score: 0.0) with 1.5 years of experience. Exceptional open-source presence (GitHub score: 12.0). Reliable interview attendance record.
CAND_0000093,405,0.0,Strong semantic match (Score: 0.0) with 8.2 years of experience. Exceptional open-source presence (GitHub score: 20.1). Actively looking for new opportunities. Strong academic pedigree.
CAND_0000012,406,0.0,Strong semantic match (Score: 0.0) with 1.1 years of experience.
CAND_0000123,407,0.0,Strong semantic match (Score: 0.0) with 10.0 years of experience.
CAND_0000436,408,0.0,Strong semantic match (Score: 0.0) with 8.8 years of experience. Exceptional open-source presence (GitHub score: 21.5).
CAND_0000045,409,0.0,Strong semantic match (Score: 0.0) with 12.2 years of experience. Actively looking for new opportunities. Has relevant certifications.
CAND_0000500,410,0.0,Strong semantic match (Score: 0.0) with 7.5 years of experience. Actively looking for new opportunities. Graduate of a top-tier institution. Has relevant certifications. Reliable interview attendance record.
CAND_0000246,411,0.0,Strong semantic match (Score: 0.0) with 4.6 years of experience. Actively looking for new opportunities.
